id,date,season,status,home_team_score,visitor_team_score,home_team_name,home_team_id,visitor_team_name,visitor_team_id
34178,2016-12-19,2016,Final,115,108,Minnesota Timberwolves,18,Phoenix Suns,24
33614,2016-12-19,2016,Final,117,107,Denver Nuggets,8,Dallas Mavericks,7
34302,2016-12-20,2016,Final,119,102,LA Clippers,13,Denver Nuggets,8
33970,2016-12-20,2016,Final,109,112,Memphis Grizzlies,15,Boston Celtics,2
34577,2016-12-20,2016,Final,100,102,Houston Rockets,11,San Antonio Spurs,27
33615,2016-12-20,2016,Final,116,104,Toronto Raptors,28,Brooklyn Nets,3
34432,2016-12-20,2016,Final,118,111,New York Knicks,20,Indiana Pacers,12
33344,2016-12-20,2016,Final,104,74,Golden State Warriors,10,Utah Jazz,29
33764,2016-12-20,2016,Final,108,114,Milwaukee Bucks,17,Cleveland Cavaliers,6
34179,2016-12-20,2016,Final,117,113,Charlotte Hornets,4,Los Angeles Lakers,14
34073,2016-12-20,2016,Final,93,108,Philadelphia 76ers,23,New Orleans Pelicans,19
34074,2016-12-20,2016,Final,126,121,Sacramento Kings,26,Portland Trail Blazers,25
33482,2016-12-20,2016,Final,130,136,Miami Heat,16,Orlando Magic,22
33616,2016-12-21,2016,Final,110,121,New Orleans Pelicans,19,Oklahoma City Thunder,21
33483,2016-12-21,2016,Final,95,96,Portland Trail Blazers,25,Dallas Mavericks,7
34578,2016-12-21,2016,Final,97,107,Chicago Bulls,5,Washington Wizards,30
33345,2016-12-21,2016,Final,84,92,Atlanta Hawks,1,Minnesota Timberwolves,18
33765,2016-12-21,2016,Final,111,125,Phoenix Suns,24,Houston Rockets,11
34075,2016-12-21,2016,Final,113,102,Cleveland Cavaliers,6,Milwaukee Bucks,17
34433,2016-12-21,2016,Final,93,94,Utah Jazz,29,Sacramento Kings,26
34303,2016-12-21,2016,Final,86,98,Detroit Pistons,9,Memphis Grizzlies,15
34579,2016-12-22,2016,Final,101,117,Brooklyn Nets,3,Golden State Warriors,10
33484,2016-12-22,2016,Final,106,101,LA Clippers,13,San Antonio Spurs,27
34304,2016-12-22,2016,Final,115,107,Miami Heat,16,Los Angeles Lakers,14
33617,2016-12-22,2016,Final,106,95,New York Knicks,20,Orlando Magic,22
33766,2016-12-22,2016,Final,102,109,Indiana Pacers,12,Boston Celtics,2
33618,2016-12-23,2016,Final,119,99,Cleveland Cavaliers,6,Brooklyn Nets,3
34305,2016-12-23,2016,Final,109,90,Orlando Magic,22,Los Angeles Lakers,14
34580,2016-12-23,2016,Final,113,119,Detroit Pistons,9,Golden State Warriors,10
33971,2016-12-23,2016,Final,108,109,Denver Nuggets,8,Atlanta Hawks,1
34581,2016-12-23,2016,Final,88,90,LA Clippers,13,Dallas Mavericks,7
34180,2016-12-23,2016,Final,105,109,Minnesota Timberwolves,18,Sacramento Kings,26
34434,2016-12-23,2016,Final,123,96,Milwaukee Bucks,17,Washington Wizards,30
33485,2016-12-23,2016,Final,103,91,Charlotte Hornets,4,Chicago Bulls,5
34076,2016-12-23,2016,Final,91,87,New Orleans Pelicans,19,Miami Heat,16
34077,2016-12-23,2016,Final,90,110,Portland Trail Blazers,25,San Antonio Spurs,27
34306,2016-12-23,2016,Final,98,104,Utah Jazz,29,Toronto Raptors,28
33767,2016-12-23,2016,Final,112,117,Boston Celtics,2,Oklahoma City Thunder,21
33346,2016-12-23,2016,Final,115,109,Memphis Grizzlies,15,Houston Rockets,11
33347,2016-12-23,2016,Final,123,116,Phoenix Suns,24,Philadelphia 76ers,23
33486,2016-12-25,2016,Final,111,102,Los Angeles Lakers,14,LA Clippers,13
34078,2016-12-25,2016,Final,119,100,San Antonio Spurs,27,Chicago Bulls,5
34307,2016-12-25,2016,Final,112,100,Oklahoma City Thunder,21,Minnesota Timberwolves,18
33348,2016-12-25,2016,Final,109,108,Cleveland Cavaliers,6,Golden State Warriors,10
34582,2016-12-25,2016,Final,114,119,New York Knicks,20,Boston Celtics,2
33488,2016-12-26,2016,Final,102,100,Sacramento Kings,26,Philadelphia 76ers,23
34583,2016-12-26,2016,Final,90,85,Chicago Bulls,5,Indiana Pacers,12
34308,2016-12-26,2016,Final,106,90,Detroit Pistons,9,Cleveland Cavaliers,6
34181,2016-12-26,2016,Final,102,106,LA Clippers,13,Denver Nuggets,8
33487,2016-12-26,2016,Final,112,102,Orlando Magic,22,Memphis Grizzlies,15
33619,2016-12-26,2016,Final,91,95,Portland Trail Blazers,25,Toronto Raptors,28
33768,2016-12-26,2016,Final,111,104,New Orleans Pelicans,19,Dallas Mavericks,7
33349,2016-12-26,2016,Final,120,118,Brooklyn Nets,3,Charlotte Hornets,4
34079,2016-12-26,2016,Final,107,102,Washington Wizards,30,Milwaukee Bucks,17
34435,2016-12-26,2016,Final,131,115,Houston Rockets,11,Phoenix Suns,24
33972,2016-12-26,2016,Final,104,90,Minnesota Timberwolves,18,Atlanta Hawks,1
33489,2016-12-27,2016,Final,113,103,Boston Celtics,2,Memphis Grizzlies,15
33769,2016-12-27,2016,Final,107,123,Dallas Mavericks,7,Houston Rockets,11
34182,2016-12-27,2016,Final,100,102,Los Angeles Lakers,14,Utah Jazz,29
33620,2016-12-27,2016,Final,94,106,Miami Heat,16,Oklahoma City Thunder,21
34080,2016-12-28,2016,Final,119,98,San Antonio Spurs,27,Phoenix Suns,24
34309,2016-12-28,2016,Final,121,111,Golden State Warriors,10,Toronto Raptors,28
34436,2016-12-28,2016,Final,101,120,Orlando Magic,22,Charlotte Hornets,4
34183,2016-12-28,2016,Final,111,105,Washington Wizards,30,Indiana Pacers,12
33490,2016-12-28,2016,Final,101,99,Chicago Bulls,5,Brooklyn Nets,3
34584,2016-12-28,2016,Final,102,98,New Orleans Pelicans,19,LA Clippers,13
33621,2016-12-28,2016,Final,94,119,Detroit Pistons,9,Milwaukee Bucks,17
33770,2016-12-28,2016,Final,102,98,Atlanta Hawks,1,New York Knicks,20
33350,2016-12-28,2016,Final,105,103,Denver Nuggets,8,Minnesota Timberwolves,18
33973,2016-12-28,2016,Final,102,89,Portland Trail Blazers,25,Sacramento Kings,26
33351,2016-12-29,2016,Final,91,82,Charlotte Hornets,4,Miami Heat,16
34310,2016-12-29,2016,Final,124,118,Cleveland Cavaliers,6,Boston Celtics,2
34437,2016-12-29,2016,Final,114,80,Memphis Grizzlies,15,Oklahoma City Thunder,21
33491,2016-12-29,2016,Final,99,91,Phoenix Suns,24,Toronto Raptors,28
34081,2016-12-29,2016,Final,100,83,Utah Jazz,29,Philadelphia 76ers,23
33974,2016-12-29,2016,Final,89,101,Los Angeles Lakers,14,Dallas Mavericks,7
34438,2016-12-30,2016,Final,104,92,New Orleans Pelicans,19,New York Knicks,20
34082,2016-12-30,2016,Final,140,116,Houston Rockets,11,LA Clippers,13
33352,2016-12-30,2016,Final,116,99,Minnesota Timberwolves,18,Milwaukee Bucks,17
34585,2016-12-30,2016,Final,105,98,Atlanta Hawks,1,Detroit Pistons,9
33622,2016-12-30,2016,Final,110,94,San Antonio Spurs,27,Portland Trail Blazers,25
33771,2016-12-30,2016,Final,122,124,Denver Nuggets,8,Philadelphia 76ers,23
33492,2016-12-30,2016,Final,118,95,Washington Wizards,30,Brooklyn Nets,3
34311,2016-12-30,2016,Final,117,114,Boston Celtics,2,Miami Heat,16
33975,2016-12-30,2016,Final,111,101,Indiana Pacers,12,Chicago Bulls,5
34184,2016-12-30,2016,Final,108,99,Golden State Warriors,10,Dallas Mavericks,7
34185,2016-12-31,2016,Final,98,112,Sacramento Kings,26,Memphis Grizzlies,15
33623,2016-12-31,2016,Final,114,88,Oklahoma City Thunder,21,LA Clippers,13
33772,2016-12-31,2016,Final,96,116,Chicago Bulls,5,Milwaukee Bucks,17
34083,2016-12-31,2016,Final,91,86,Utah Jazz,29,Phoenix Suns,24
34587,2017-01-01,2016,Final,89,95,Minnesota Timberwolves,18,Portland Trail Blazers,25
33773,2017-01-01,2016,Final,117,104,Indiana Pacers,12,Orlando Magic,22
33354,2017-01-01,2016,Final,114,112,Atlanta Hawks,1,San Antonio Spurs,27
34084,2017-01-01,2016,Final,114,123,Los Angeles Lakers,14,Toronto Raptors,28
33624,2017-01-01,2016,Final,98,107,Miami Heat,16,Detroit Pistons,9
33355,2017-01-02,2016,Final,101,91,Houston Rockets,11,Washington Wizards,30
33493,2017-01-02,2016,Final,127,119,Golden State Warriors,10,Denver Nuggets,8
34588,2017-01-02,2016,Final,98,94,Milwaukee Bucks,17,Oklahoma City Thunder,21
33774,2017-01-02,2016,Final,89,101,Brooklyn Nets,3,Utah Jazz,29
34439,2017-01-02,2016,Final,109,98,LA Clippers,13,Phoenix Suns,24
34085,2017-01-02,2016,Final,103,115,New York Knicks,20,Orlando Magic,22
33625,2017-01-02,2016,Final,118,111,Chicago Bulls,5,Charlotte Hornets,4
34186,2017-01-02,2016,Final,90,82,Cleveland Cavaliers,6,New Orleans Pelicans,19
34440,2017-01-03,2016,Final,110,82,San Antonio Spurs,27,Toronto Raptors,28
33775,2017-01-03,2016,Final,113,105,Dallas Mavericks,7,Washington Wizards,30
33626,2017-01-03,2016,Final,116,121,Detroit Pistons,9,Indiana Pacers,12
33356,2017-01-03,2016,Final,115,104,Boston Celtics,2,Utah Jazz,29
33494,2017-01-03,2016,Final,113,120,Denver Nuggets,8,Sacramento Kings,26
34187,2017-01-03,2016,Final,99,90,Phoenix Suns,24,Miami Heat,16
34086,2017-01-03,2016,Final,93,91,Philadelphia 76ers,23,Minnesota Timberwolves,18
34589,2017-01-03,2016,Final,116,102,Los Angeles Lakers,14,Memphis Grizzlies,15
33627,2017-01-04,2016,Final,115,106,LA Clippers,13,Memphis Grizzlies,15
33776,2017-01-04,2016,Final,102,107,Sacramento Kings,26,Miami Heat,16
33495,2017-01-04,2016,Final,92,111,Orlando Magic,22,Atlanta Hawks,1
34441,2017-01-04,2016,Final,94,106,Cleveland Cavaliers,6,Chicago Bulls,5
34188,2017-01-04,2016,Final,104,105,New York Knicks,20,Milwaukee Bucks,17
33357,2017-01-04,2016,Final,125,117,Golden State Warriors,10,Portland Trail Blazers,25
34590,2017-01-04,2016,Final,123,112,Charlotte Hornets,4,Oklahoma City Thunder,21
34591,2017-01-05,2016,Final,99,127,Denver Nuggets,8,San Antonio Spurs,27
34442,2017-01-05,2016,Final,101,93,Toronto Raptors,28,Utah Jazz,29
34087,2017-01-05,2016,Final,118,109,Portland Trail Blazers,25,Los Angeles Lakers,14
33496,2017-01-05,2016,Final,118,116,Houston Rockets,11,Oklahoma City Thunder,21
33358,2017-01-05,2016,Final,94,99,New Orleans Pelicans,19,Atlanta Hawks,1
34189,2017-01-05,2016,Final,121,109,Indiana Pacers,12,Brooklyn Nets,3
33777,2017-01-05,2016,Final,115,114,Detroit Pistons,9,Charlotte Hornets,4
33628,2017-01-05,2016,Final,95,102,Dallas Mavericks,7,Phoenix Suns,24
33629,2017-01-06,2016,Final,127,100,Los Angeles Lakers,14,Miami Heat,16
34592,2017-01-06,2016,Final,111,116,Milwaukee Bucks,17,New York Knicks,20
33359,2017-01-06,2016,Final,108,116,Brooklyn Nets,3,Cleveland Cavaliers,6
34443,2017-01-06,2016,Final,119,128,Golden State Warriors,10,Memphis Grizzlies,15
34190,2017-01-06,2016,Final,98,106,Sacramento Kings,26,LA Clippers,13
34088,2017-01-06,2016,Final,93,100,Orlando Magic,22,Houston Rockets,11
33497,2017-01-06,2016,Final,112,105,Washington Wizards,30,Minnesota Timberwolves,18
33778,2017-01-06,2016,Final,110,106,Boston Celtics,2,Philadelphia 76ers,23
34089,2017-01-07,2016,Final,102,85,San Antonio Spurs,27,Charlotte Hornets,4
34191,2017-01-07,2016,Final,121,106,Oklahoma City Thunder,21,Denver Nuggets,8
34593,2017-01-07,2016,Final,92,94,Minnesota Timberwolves,18,Utah Jazz,29
33360,2017-01-07,2016,Final,123,118,Chicago Bulls,5,Toronto Raptors,28
34444,2017-01-07,2016,Final,123,109,Indiana Pacers,12,New York Knicks,20
33630,2017-01-07,2016,Final,82,97,Dallas Mavericks,7,Atlanta Hawks,1
33779,2017-01-07,2016,Final,117,108,Boston Celtics,2,New Orleans Pelicans,19
33361,2017-01-08,2016,Final,88,79,Memphis Grizzlies,15,Utah Jazz,29
33498,2017-01-08,2016,Final,106,117,Sacramento Kings,26,Golden State Warriors,10
33780,2017-01-08,2016,Final,95,105,Brooklyn Nets,3,Philadelphia 76ers,23
33781,2017-01-08,2016,Final,111,95,Los Angeles Lakers,14,Orlando Magic,22
34445,2017-01-08,2016,Final,124,125,Portland Trail Blazers,25,Detroit Pistons,9
34192,2017-01-08,2016,Final,101,107,Milwaukee Bucks,17,Washington Wizards,30
34090,2017-01-08,2016,Final,116,120,Phoenix Suns,24,Cleveland Cavaliers,6
34594,2017-01-08,2016,Final,98,86,LA Clippers,13,Miami Heat,16
33631,2017-01-08,2016,Final,122,129,Toronto Raptors,28,Houston Rockets,11
33782,2017-01-09,2016,Final,94,109,Chicago Bulls,5,Oklahoma City Thunder,21
34698,2017-01-09,2016,Final,96,110,New York Knicks,20,New Orleans Pelicans,19
34446,2017-01-09,2016,Final,101,92,Minnesota Timberwolves,18,Dallas Mavericks,7
33783,2017-01-10,2016,Final,97,117,Brooklyn Nets,3,Atlanta Hawks,1
34699,2017-01-10,2016,Final,101,99,Washington Wizards,30,Chicago Bulls,5
34595,2017-01-10,2016,Final,107,109,San Antonio Spurs,27,Milwaukee Bucks,17
33362,2017-01-10,2016,Final,87,108,Los Angeles Lakers,14,Portland Trail Blazers,25
34091,2017-01-10,2016,Final,100,92,Utah Jazz,29,Cleveland Cavaliers,6
34193,2017-01-10,2016,Final,100,94,Sacramento Kings,26,Detroit Pistons,9
33632,2017-01-10,2016,Final,121,114,Houston Rockets,11,Charlotte Hornets,4
33499,2017-01-10,2016,Final,107,95,Golden State Warriors,10,Miami Heat,16
34447,2017-01-10,2016,Final,114,106,Toronto Raptors,28,Boston Celtics,2
33500,2017-01-11,2016,Final,105,96,LA Clippers,13,Orlando Magic,22
34865,2017-01-11,2016,Final,103,95,Oklahoma City Thunder,21,Memphis Grizzlies,15
34092,2017-01-11,2016,Final,102,86,Portland Trail Blazers,25,Cleveland Cavaliers,6
34194,2017-01-11,2016,Final,117,108,Boston Celtics,2,Washington Wizards,30
34700,2017-01-11,2016,Final,98,97,Philadelphia 76ers,23,New York Knicks,20
33363,2017-01-11,2016,Final,119,105,Minnesota Timberwolves,18,Houston Rockets,11
34093,2017-01-12,2016,Final,104,89,New York Knicks,20,Chicago Bulls,5
34701,2017-01-12,2016,Final,108,113,Phoenix Suns,24,Dallas Mavericks,7
34195,2017-01-12,2016,Final,134,94,San Antonio Spurs,27,Los Angeles Lakers,14
34866,2017-01-12,2016,Final,95,104,Brooklyn Nets,3,New Orleans Pelicans,19
33501,2017-01-12,2016,Final,140,112,Denver Nuggets,8,Indiana Pacers,12
33364,2017-01-12,2016,Final,127,107,Golden State Warriors,10,Detroit Pistons,9
34196,2017-01-13,2016,Final,105,110,Houston Rockets,11,Memphis Grizzlies,15
34448,2017-01-13,2016,Final,108,120,Sacramento Kings,26,Cleveland Cavaliers,6
33633,2017-01-13,2016,Final,109,115,Portland Trail Blazers,25,Orlando Magic,22
33784,2017-01-13,2016,Final,110,77,Utah Jazz,29,Detroit Pistons,9
34867,2017-01-13,2016,Final,116,108,Milwaukee Bucks,17,Miami Heat,16
33365,2017-01-13,2016,Final,96,86,Minnesota Timberwolves,18,Oklahoma City Thunder,21
34094,2017-01-13,2016,Final,102,93,Philadelphia 76ers,23,Charlotte Hornets,4
33502,2017-01-13,2016,Final,101,103,Atlanta Hawks,1,Boston Celtics,2
34702,2017-01-13,2016,Final,132,113,Toronto Raptors,28,Brooklyn Nets,3
33503,2017-01-14,2016,Final,107,99,Chicago Bulls,5,New Orleans Pelicans,19
34868,2017-01-14,2016,Final,108,105,Phoenix Suns,24,San Antonio Spurs,27
33785,2017-01-14,2016,Final,113,97,LA Clippers,13,Los Angeles Lakers,14
34449,2017-01-14,2016,Final,109,93,Washington Wizards,30,Philadelphia 76ers,23
33366,2017-01-14,2016,Final,114,107,Utah Jazz,29,Orlando Magic,22
33367,2017-01-15,2016,Final,111,98,Atlanta Hawks,1,Milwaukee Bucks,17
33634,2017-01-15,2016,Final,104,108,Memphis Grizzlies,15,Chicago Bulls,5
34703,2017-01-15,2016,Final,97,102,Los Angeles Lakers,14,Detroit Pistons,9
34197,2017-01-16,2016,Final,101,106,Phoenix Suns,24,Utah Jazz,29
33787,2017-01-16,2016,Final,120,101,Washington Wizards,30,Portland Trail Blazers,25
34451,2017-01-16,2016,Final,126,91,Golden State Warriors,10,Cleveland Cavaliers,6
33368,2017-01-16,2016,Final,108,98,Boston Celtics,2,Charlotte Hornets,4
34095,2017-01-16,2016,Final,120,98,LA Clippers,13,Oklahoma City Thunder,21
34870,2017-01-16,2016,Final,107,108,New York Knicks,20,Atlanta Hawks,1
33635,2017-01-16,2016,Final,104,113,Milwaukee Bucks,17,Philadelphia 76ers,23
34704,2017-01-16,2016,Final,125,112,Denver Nuggets,8,Orlando Magic,22
33505,2017-01-16,2016,Final,98,95,Indiana Pacers,12,New Orleans Pelicans,19
33506,2017-01-17,2016,Final,121,127,Los Angeles Lakers,14,Denver Nuggets,8
33369,2017-01-17,2016,Final,98,99,Chicago Bulls,5,Dallas Mavericks,7
33788,2017-01-17,2016,Final,109,103,Miami Heat,16,Houston Rockets,11
34871,2017-01-17,2016,Final,122,114,San Antonio Spurs,27,Minnesota Timberwolves,18
34452,2017-01-17,2016,Final,109,119,Brooklyn Nets,3,Toronto Raptors,28
33370,2017-01-18,2016,Final,106,117,Boston Celtics,2,New York Knicks,20
33789,2017-01-18,2016,Final,94,89,Philadelphia 76ers,23,Toronto Raptors,28
34096,2017-01-18,2016,Final,121,100,Golden State Warriors,10,Oklahoma City Thunder,21
33636,2017-01-18,2016,Final,100,106,Sacramento Kings,26,Indiana Pacers,12
34198,2017-01-18,2016,Final,118,95,Detroit Pistons,9,Atlanta Hawks,1
33507,2017-01-18,2016,Final,104,101,Washington Wizards,30,Memphis Grizzlies,15
34453,2017-01-18,2016,Final,118,98,New Orleans Pelicans,19,Orlando Magic,22
34705,2017-01-18,2016,Final,111,92,Houston Rockets,11,Milwaukee Bucks,17
34872,2017-01-18,2016,Final,107,85,Charlotte Hornets,4,Portland Trail Blazers,25
34199,2017-01-19,2016,Final,99,95,Miami Heat,16,Dallas Mavericks,7
33637,2017-01-19,2016,Final,110,113,New York Knicks,20,Washington Wizards,30
34097,2017-01-19,2016,Final,118,103,Cleveland Cavaliers,6,Phoenix Suns,24
34454,2017-01-19,2016,Final,101,104,LA Clippers,13,Minnesota Timberwolves,18
34706,2017-01-19,2016,Final,118,104,San Antonio Spurs,27,Denver Nuggets,8
33790,2017-01-20,2016,Final,93,92,Philadelphia 76ers,23,Portland Trail Blazers,25
34707,2017-01-20,2016,Final,113,78,Charlotte Hornets,4,Toronto Raptors,28
34098,2017-01-20,2016,Final,108,125,Houston Rockets,11,Golden State Warriors,10
33508,2017-01-20,2016,Final,108,95,Los Angeles Lakers,14,Indiana Pacers,12
34455,2017-01-20,2016,Final,107,91,Memphis Grizzlies,15,Sacramento Kings,26
34200,2017-01-20,2016,Final,114,143,New Orleans Pelicans,19,Brooklyn Nets,3
33371,2017-01-20,2016,Final,102,93,Atlanta Hawks,1,Chicago Bulls,5
34873,2017-01-20,2016,Final,107,112,Dallas Mavericks,7,Utah Jazz,29
33638,2017-01-20,2016,Final,112,96,Orlando Magic,22,Milwaukee Bucks,17
34099,2017-01-21,2016,Final,110,93,Atlanta Hawks,1,Philadelphia 76ers,23
34874,2017-01-21,2016,Final,105,107,New York Knicks,20,Phoenix Suns,24
34708,2017-01-21,2016,Final,115,118,Cleveland Cavaliers,6,San Antonio Spurs,27
33372,2017-01-21,2016,Final,95,119,Memphis Grizzlies,15,Houston Rockets,11
33373,2017-01-21,2016,Final,102,99,Chicago Bulls,5,Sacramento Kings,26
34456,2017-01-21,2016,Final,109,97,Miami Heat,16,Milwaukee Bucks,17
33509,2017-01-21,2016,Final,123,127,Boston Celtics,2,Portland Trail Blazers,25
34201,2017-01-21,2016,Final,112,105,Charlotte Hornets,4,Brooklyn Nets,3
33639,2017-01-21,2016,Final,113,112,Detroit Pistons,9,Washington Wizards,30
33640,2017-01-21,2016,Final,109,100,Utah Jazz,29,Indiana Pacers,12
33791,2017-01-21,2016,Final,123,98,Denver Nuggets,8,LA Clippers,13
33374,2017-01-22,2016,Final,122,73,Dallas Mavericks,7,Los Angeles Lakers,14
34966,2017-01-22,2016,Final,98,118,Orlando Magic,22,Golden State Warriors,10
34202,2017-01-22,2016,Final,111,108,Minnesota Timberwolves,18,Denver Nuggets,8
33641,2017-01-22,2016,Final,103,115,Toronto Raptors,28,Phoenix Suns,24
33792,2017-01-23,2016,Final,95,97,Utah Jazz,29,Oklahoma City Thunder,21
34875,2017-01-23,2016,Final,103,109,Indiana Pacers,12,New York Knicks,20
33375,2017-01-23,2016,Final,105,102,Miami Heat,16,Golden State Warriors,10
34457,2017-01-23,2016,Final,124,122,New Orleans Pelicans,19,Cleveland Cavaliers,6
34709,2017-01-23,2016,Final,127,114,Milwaukee Bucks,17,Houston Rockets,11
34203,2017-01-23,2016,Final,105,115,Atlanta Hawks,1,LA Clippers,13
34100,2017-01-23,2016,Final,104,109,Detroit Pistons,9,Sacramento Kings,26
33642,2017-01-23,2016,Final,99,109,Charlotte Hornets,4,Washington Wizards,30
